train_window,ticker,factor_cluster,sector
2022-12,RL,6,Consumer Discretionary
2022-12,RLI,4,Financials
2022-12,RMD,5,Health Care
2022-12,RNG,6,Information Technology
2022-12,RNR,5,Financials
2022-12,ROK,7,Industrials
2022-12,ROKU,1,Communication Services
2022-12,ROL,5,Industrials
2022-12,ROP,5,Industrials
2022-12,ROST,5,Consumer Discretionary
2022-12,RPM,5,Materials
2022-12,RRC,1,Energy
2022-12,RRX,6,Industrials
2022-12,RS,5,Materials
2022-12,RSG,5,Industrials
2022-12,RTX,6,Industrials
2022-12,RVTY,5,Health Care
2022-12,RYN,5,Real Estate
2022-12,SAIA,7,Industrials
2022-12,SAIC,4,Industrials
2022-12,SAM,4,Consumer Staples
2022-12,SBAC,4,Real Estate
2022-12,SBUX,6,Consumer Discretionary
2022-12,SCCO,5,Materials
2022-12,SCHW,6,Financials
2022-12,SCI,5,Consumer Discretionary
2022-12,SEB,5,Consumer Staples
2022-12,SEIC,5,Financials
2022-12,SF,6,Financials
2022-12,SFM,4,Consumer Staples
2022-12,SGI,7,Consumer Discretionary
2022-12,SHW,5,Materials
2022-12,SIRI,6,Communication Services
2022-12,SITE,7,Industrials
2022-12,SJM,5,Consumer Staples
2022-12,SLB,3,Energy
2022-12,SLGN,5,Materials
2022-12,SLM,6,Financials
2022-12,SMCI,4,Information Technology
2022-12,SMG,4,Materials
2022-12,SNA,7,Industrials
2022-12,SNDR,5,Industrials
2022-12,SNPS,5,Information Technology
2022-12,SNX,7,Information Technology
2022-12,SO,5,Utilities
2022-12,SON,4,Materials
2022-12,SPG,7,Real Estate
2022-12,SPGI,5,Financials
2022-12,SRE,5,Utilities
2022-12,SRPT,2,Health Care
2022-12,SSB,6,Financials
2022-12,SSD,4,Industrials
2022-12,SSNC,6,Information Technology
2022-12,ST,7,Industrials
2022-12,STAG,5,Real Estate
2022-12,STE,5,Health Care
2022-12,STLD,6,Materials
2022-12,STT,6,Financials
2022-12,STWD,6,Financials
2022-12,STZ,5,Consumer Staples
2022-12,SUI,5,Real Estate
2022-12,SW,7,Materials
2022-12,SWK,7,Industrials
2022-12,SWKS,5,Information Technology
2022-12,SYF,7,Financials
2022-12,SYK,6,Health Care
2022-12,SYY,7,Consumer Staples
2022-12,T,5,Communication Services
2022-12,TAP,5,Consumer Staples
2022-12,TDC,6,Information Technology
2022-12,TDG,6,Industrials
2022-12,TDY,5,Industrials
2022-12,TEAM,6,Information Technology
2022-12,TECH,5,Health Care
2022-12,TER,7,Information Technology
2022-12,TFC,6,Financials
2022-12,TFSL,6,Financials
2022-12,TFX,4,Health Care
2022-12,TGT,5,Consumer Staples
2022-12,THC,2,Health Care
2022-12,THG,5,Financials
2022-12,THO,2,Consumer Discretionary
2022-12,TJX,5,Consumer Discretionary
2022-12,TKO,3,Communication Services
2022-12,TKR,7,Industrials
2022-12,TMO,5,Health Care
2022-12,TMUS,5,Communication Services
2022-12,TNL,6,Consumer Discretionary
2022-12,TOL,7,Consumer Discretionary
2022-12,TPL,2,Energy
2022-12,TPR,7,Consumer Discretionary
2022-12,TREX,7,Industrials
2022-12,TRGP,2,Energy
2022-12,TRMB,5,Information Technology
2022-12,TROW,5,Financials
2022-12,TRU,5,Industrials
2022-12,TRV,6,Financials
2022-12,TSCO,5,Consumer Discretionary
2022-12,TSLA,2,Consumer Discretionary
2022-12,TSN,5,Consumer Staples
2022-12,TT,6,Industrials
2022-12,TTC,5,Industrials
2022-12,TTD,2,Communication Services
2022-12,TTEK,5,Industrials
2022-12,TTWO,4,Communication Services
2022-12,TWLO,2,Information Technology
2022-12,TXN,5,Information Technology
2022-12,TXRH,6,Consumer Discretionary
2022-12,TXT,7,Industrials
2022-12,TYL,6,Information Technology
2022-12,UA,7,Consumer Discretionary
2022-12,UAA,7,Consumer Discretionary
2022-12,UAL,6,Industrials
2022-12,UDR,5,Real Estate
2022-12,UGI,5,Utilities
2022-12,UHAL,5,Industrials
2022-12,UHS,6,Health Care
2022-12,UI,3,Information Technology
2022-12,ULTA,6,Consumer Discretionary
2022-12,UNH,5,Health Care
2022-12,UNM,6,Financials
2022-12,UNP,5,Industrials
2022-12,UPS,5,Industrials
2022-12,URI,6,Industrials
2022-12,USB,6,Financials
2022-12,USFD,7,Consumer Staples
2022-12,UTHR,4,Health Care
2022-12,V,5,Financials
2022-12,VEEV,6,Health Care
2022-12,VFC,6,Consumer Discretionary
2022-12,VKTX,1,Health Care
2022-12,VLO,3,Energy
2022-12,VMC,5,Materials
2022-12,VMI,7,Industrials
2022-12,VNO,6,Real Estate
2022-12,VNOM,3,Energy
2022-12,VOYA,6,Financials
2022-12,VRSK,5,Industrials
2022-12,VRSN,5,Information Technology
2022-12,VRTX,4,Health Care
2022-12,VST,4,Utilities
2022-12,VTR,7,Real Estate
2022-12,VTRS,6,Health Care
2022-12,VVV,7,Materials
2022-12,VZ,5,Communication Services
2022-12,W,1,Consumer Discretionary
2022-12,WAB,6,Industrials
2022-12,WAL,6,Financials
2022-12,WAT,5,Health Care
2022-12,WBD,3,Communication Services
2022-12,WBS,6,Financials
2022-12,WCC,2,Industrials
2022-12,WDAY,6,Information Technology
2022-12,WDC,7,Information Technology
2022-12,WEC,5,Utilities
2022-12,WELL,5,Real Estate
2022-12,WEN,5,Consumer Discretionary
2022-12,WEX,2,Financials
2022-12,WFC,6,Financials
2022-12,WHR,7,Consumer Discretionary
2022-12,WING,5,Consumer Discretionary
2022-12,WLK,6,Materials
2022-12,WM,5,Industrials
2022-12,WMB,6,Energy
2022-12,WMS,6,Industrials
2022-12,WMT,5,Consumer Staples
2022-12,WPC,5,Real Estate
2022-12,WRB,6,Financials
2022-12,WSC,7,Industrials
2022-12,WSM,7,Consumer Discretionary
2022-12,WSO,5,Industrials
2022-12,WST,5,Health Care
2022-12,WTFC,6,Financials
2022-12,WTM,6,Financials
2022-12,WTRG,5,Utilities
2022-12,WTW,6,Financials
2022-12,WU,5,Information Technology
2022-12,WWD,6,Industrials
2022-12,WY,7,Real Estate
2022-12,WYNN,7,Consumer Discretionary
2022-12,XEL,5,Utilities
2022-12,XOM,6,Energy
2022-12,XPO,7,Industrials
2022-12,XRAY,5,Health Care
2022-12,XYL,6,Industrials
2022-12,XYZ,2,Financials
2022-12,YUM,5,Consumer Discretionary
2022-12,Z,2,Real Estate
2022-12,ZBH,6,Health Care
2022-12,ZBRA,7,Information Technology
2022-12,ZG,2,Real Estate
2022-12,ZION,6,Financials
2022-12,ZTS,5,Health Care
2023-12,A,2,Health Care
2023-12,AA,7,Materials
2023-12,AAL,6,Industrials
2023-12,AAON,3,Industrials
2023-12,AAPL,2,Information Technology
2023-12,ABBV,1,Health Care
2023-12,ABT,2,Health Care
2023-12,ACGL,3,Financials
2023-12,ACHC,3,Health Care
2023-12,ACM,3,Industrials
2023-12,ACN,2,Information Technology
2023-12,ADBE,2,Information Technology
2023-12,ADC,1,Real Estate
2023-12,ADI,3,Information Technology
2023-12,ADM,2,Consumer Staples
2023-12,ADP,3,Industrials
2023-12,ADSK,5,Information Technology
2023-12,ADT,3,Consumer Discretionary
2023-12,AEE,2,Utilities
2023-12,AEP,2,Utilities
2023-12,AES,2,Utilities
2023-12,AFG,3,Financials
2023-12,AFL,2,Financials
2023-12,AGCO,2,Industrials
2023-12,AGNC,6,Financials
2023-12,AGO,6,Financials
2023-12,AIG,6,Financials
2023-12,AIT,3,Industrials
2023-12,AIZ,2,Financials
2023-12,AJG,2,Financials
2023-12,AKAM,2,Information Technology
2023-12,AL,3,Industrials
2023-12,ALB,6,Materials
2023-12,ALGN,3,Health Care
2023-12,ALK,6,Industrials
2023-12,ALL,2,Financials
2023-12,ALLE,3,Industrials
2023-12,ALLY,6,Financials
2023-12,ALNY,1,Health Care
2023-12,ALSN,3,Industrials
2023-12,AM,7,Energy
2023-12,AMAT,3,Information Technology
2023-12,AMCR,3,Materials
2023-12,AMD,5,Information Technology
2023-12,AME,3,Industrials
2023-12,AMG,3,Financials
2023-12,AMGN,1,Health Care
2023-12,AMH,2,Real Estate
2023-12,AMKR,6,Information Technology
2023-12,AMP,6,Financials
2023-12,AMT,2,Real Estate
2023-12,AMZN,5,Consumer Discretionary
2023-12,AN,3,Consumer Discretionary
2023-12,ANET,2,Information Technology
2023-12,AON,2,Financials
2023-12,AOS,3,Industrials
2023-12,APA,7,Energy
2023-12,APD,3,Materials
2023-12,APH,3,Information Technology
2023-12,APO,5,Financials
2023-12,APPF,5,Information Technology
2023-12,APTV,3,Consumer Discretionary
2023-12,AR,7,Energy
2023-12,ARE,2,Real Estate
2023-12,ARES,5,Financials
2023-12,ARMK,3,Consumer Discretionary
2023-12,ARW,3,Information Technology
2023-12,ASH,3,Materials
2023-12,ATI,6,Industrials
2023-12,ATO,2,Utilities
2023-12,ATR,1,Materials
2023-12,AU,1,Materials
2023-12,AVB,3,Real Estate
2023-12,AVGO,3,Information Technology
2023-12,AVT,3,Information Technology
2023-12,AVY,3,Materials
2023-12,AWI,3,Industrials
2023-12,AWK,2,Utilities
2023-12,AXON,1,Industrials
2023-12,AXP,6,Financials
2023-12,AXS,3,Financials
2023-12,AXTA,3,Materials
2023-12,AYI,3,Industrials
2023-12,AZO,1,Consumer Discretionary
2023-12,BA,3,Industrials
2023-12,BAC,6,Financials
2023-12,BAH,2,Industrials
2023-12,BALL,2,Materials
2023-12,BAX,2,Health Care
2023-12,BBWI,6,Consumer Discretionary
2023-12,BBY,2,Consumer Discretionary
2023-12,BC,3,Consumer Discretionary
2023-12,BDX,1,Health Care
2023-12,BEN,3,Financials
2023-12,BF.A,2,Consumer Staples
2023-12,BF.B,2,Consumer Staples
2023-12,BFAM,5,Consumer Discretionary
2023-12,BG,2,Consumer Staples
2023-12,BHF,6,Financials
2023-12,BIIB,1,Health Care
2023-12,BIO,3,Health Care
2023-12,BJ,1,Consumer Staples
2023-12,BKNG,6,Consumer Discretionary
2023-12,BKR,6,Energy
2023-12,BLD,6,Consumer Discretionary
2023-12,BLDR,3,Industrials
2023-12,BLK,2,Financials
2023-12,BMRN,1,Health Care
2023-12,BMY,1,Health Care
2023-12,BNY,6,Financials
2023-12,BOKF,6,Financials
2023-12,BPOP,6,Financials
2023-12,BR,2,Industrials
2023-12,BRK.B,2,Financials
2023-12,BRKR,3,Health Care
2023-12,BRO,2,Financials
2023-12,BRX,3,Real Estate
2023-12,BSX,2,Health Care
2023-12,BURL,3,Consumer Discretionary
2023-12,BWA,3,Consumer Discretionary
2023-12,BWXT,3,Industrials
2023-12,BX,5,Financials
2023-12,BXP,6,Real Estate
2023-12,BYD,6,Consumer Discretionary
2023-12,C,6,Financials
2023-12,CACC,3,Financials
2023-12,CACI,3,Industrials
2023-12,CAG,1,Consumer Staples
2023-12,CAH,2,Health Care
2023-12,CAR,6,Industrials
2023-12,CASY,3,Consumer Staples
2023-12,CAT,3,Industrials
2023-12,CB,2,Financials
2023-12,CBOE,3,Financials
2023-12,CBRE,6,Real Estate
2023-12,CBSH,3,Financials
2023-12,CCI,2,Real Estate
2023-12,CCK,2,Materials
2023-12,CCL,6,Consumer Discretionary
2023-12,CDNS,2,Information Technology
2023-12,CDW,3,Information Technology
2023-12,CE,6,Materials
2023-12,CELH,4,Consumer Staples
2023-12,CF,6,Materials
2023-12,CFG,6,Financials
2023-12,CFR,6,Financials
2023-12,CG,5,Financials
2023-12,CGNX,1,Information Technology
2023-12,CHD,1,Consumer Staples
2023-12,CHDN,3,Consumer Discretionary
2023-12,CHE,2,Health Care
2023-12,CHH,3,Consumer Discretionary
2023-12,CHRW,2,Industrials
2023-12,CHTR,3,Communication Services
2023-12,CI,1,Health Care
2023-12,CIEN,1,Information Technology
2023-12,CINF,2,Financials
2023-12,CL,1,Consumer Staples
2023-12,CLF,7,Materials
2023-12,CLH,6,Industrials
2023-12,CLVT,2,Industrials
2023-12,CLX,1,Consumer Staples
2023-12,CMCSA,2,Communication Services
2023-12,CME,2,Financials
2023-12,CMG,2,Consumer Discretionary
2023-12,CMI,3,Industrials
2023-12,CMS,2,Utilities
2023-12,CNA,3,Financials
2023-12,CNC,1,Health Care
2023-12,CNH,3,Industrials
2023-12,CNP,3,Utilities
2023-12,COF,6,Financials
2023-12,COHR,1,Information Technology
2023-12,COKE,1,Consumer Staples
2023-12,COLB,6,Financials
2023-12,COLD,1,Real Estate
2023-12,COLM,3,Consumer Discretionary
2023-12,COO,2,Health Care
2023-12,COP,6,Energy
2023-12,COR,1,Health Care
2023-12,CORT,3,Health Care
2023-12,COST,2,Consumer Staples
2023-12,COTY,7,Consumer Staples
2023-12,CPAY,5,Financials
2023-12,CPB,1,Consumer Staples
2023-12,CPRT,2,Industrials
2023-12,CPT,3,Real Estate
2023-12,CRH,3,Materials
2023-12,CRL,5,Health Care
2023-12,CRM,5,Information Technology
2023-12,CROX,6,Consumer Discretionary
2023-12,CRS,6,Materials
2023-12,CRUS,2,Information Technology
2023-12,CSCO,1,Information Technology
2023-12,CSGP,2,Real Estate
2023-12,CSL,3,Industrials
2023-12,CSX,3,Industrials
2023-12,CTAS,3,Industrials
2023-12,CTSH,2,Information Technology
2023-12,CUBE,2,Real Estate
2023-12,CUZ,2,Real Estate
2023-12,CVNA,4,Consumer Discretionary
2023-12,CVS,1,Health Care
2023-12,CVX,3,Energy
2023-12,CW,3,Industrials
2023-12,CWEN,2,Utilities
2023-12,CWEN.A,2,Utilities
2023-12,CXT,3,Industrials
2023-12,CZR,7,Consumer Discretionary
2023-12,D,2,Utilities
2023-12,DAL,6,Industrials
2023-12,DAR,6,Consumer Staples
2023-12,DBX,3,Information Technology
2023-12,DCI,3,Industrials
2023-12,DD,3,Materials
2023-12,DDS,1,Consumer Discretionary
2023-12,DE,3,Industrials
2023-12,DECK,3,Consumer Discretionary
2023-12,DELL,3,Information Technology
2023-12,DG,1,Consumer Staples
2023-12,DGX,1,Health Care
2023-12,DHI,3,Consumer Discretionary
2023-12,DHR,2,Health Care
2023-12,DINO,6,Energy
2023-12,DIS,5,Communication Services
2023-12,DKS,6,Consumer Discretionary
2023-12,DLB,3,Information Technology
2023-12,DLR,2,Real Estate
2023-12,DLTR,1,Consumer Staples
2023-12,DOC,2,Real Estate
2023-12,DOCU,5,Information Technology
2023-12,DOV,3,Industrials
2023-12,DOX,2,Information Technology
2023-12,DPZ,1,Consumer Discretionary
2023-12,DRI,3,Consumer Discretionary
2023-12,DRS,1,Industrials
2023-12,DTE,2,Utilities
2023-12,DUK,2,Utilities
2023-12,DVA,2,Health Care
2023-12,DVN,6,Energy
2023-12,DXC,6,Information Technology
2023-12,DXCM,2,Health Care
2023-12,EA,2,Communication Services
2023-12,EBAY,1,Consumer Discretionary
2023-12,ECL,3,Materials
2023-12,ED,2,Utilities
2023-12,EEFT,6,Financials
2023-12,EFX,2,Industrials
2023-12,EG,3,Financials
2023-12,EGP,2,Real Estate
2023-12,EHC,2,Health Care
2023-12,EIX,2,Utilities
2023-12,EL,3,Consumer Staples
2023-12,ELAN,6,Health Care
2023-12,ELF,6,Consumer Staples
2023-12,ELS,2,Real Estate
2023-12,ELV,3,Health Care
2023-12,EME,3,Industrials
2023-12,EMN,3,Materials
2023-12,EMR,3,Industrials
2023-12,ENPH,4,Information Technology
2023-12,ENTG,5,Information Technology
2023-12,EOG,6,Energy
2023-12,EPAM,5,Information Technology
2023-12,EPR,3,Real Estate
2023-12,EQH,6,Financials
2023-12,EQIX,2,Real Estate
2023-12,EQR,3,Real Estate
2023-12,EQT,7,Energy
2023-12,ES,2,Utilities
2023-12,ESI,3,Materials
2023-12,ESS,3,Real Estate
2023-12,ESTC,5,Information Technology
2023-12,ETN,3,Industrials
2023-12,ETR,2,Utilities
2023-12,ETSY,4,Consumer Discretionary
2023-12,EVR,6,Financials
2023-12,EVRG,2,Utilities
2023-12,EW,2,Health Care
2023-12,EWBC,6,Financials
2023-12,EXC,2,Utilities
2023-12,EXEL,5,Health Care
2023-12,EXLS,3,Industrials
2023-12,EXP,3,Materials
2023-12,EXPD,3,Industrials
2023-12,EXPE,6,Consumer Discretionary
2023-12,EXR,2,Real Estate
2023-12,F,6,Consumer Discretionary
2023-12,FAF,6,Financials
2023-12,FANG,6,Energy
2023-12,FAST,3,Industrials
2023-12,FBIN,3,Industrials
2023-12,FCN,2,Industrials
2023-12,FCNCA,6,Financials
2023-12,FCX,6,Materials
2023-12,FDS,2,Financials
2023-12,FDX,3,Industrials
2023-12,FE,2,Utilities
2023-12,FERG,3,Industrials
2023-12,FFIV,3,Information Technology
2023-12,FHB,6,Financials
2023-12,FHN,6,Financials
2023-12,FICO,5,Information Technology
2023-12,FIS,5,Financials
2023-12,FISV,5,Financials
2023-12,FITB,6,Financials
2023-12,FIVE,3,Consumer Discretionary
2023-12,FIX,3,Industrials
2023-12,FLEX,6,Information Technology
2023-12,FLO,1,Consumer Staples
2023-12,FLS,3,Industrials
2023-12,FLUT,6,Consumer Discretionary
2023-12,FMC,1,Materials
2023-12,FNB,6,Financials
2023-12,FND,6,Consumer Discretionary
2023-12,FNF,6,Financials
2023-12,FR,2,Real Estate
2023-12,FRHC,1,Financials
2023-12,FRPT,5,Consumer Staples
2023-12,FRT,3,Real Estate
2023-12,FSLR,5,Information Technology
2023-12,FTAI,6,Industrials
2023-12,FTI,6,Energy
2023-12,FTNT,3,Information Technology
2023-12,FTV,3,Industrials
2023-12,FWONA,2,Communication Services
2023-12,FWONK,2,Communication Services
2023-12,G,3,Industrials
2023-12,GAP,6,Consumer Discretionary
2023-12,GD,3,Industrials
2023-12,GDDY,5,Information Technology
2023-12,GE,6,Industrials
2023-12,GEN,5,Information Technology
2023-12,GGG,2,Industrials
2023-12,GILD,1,Health Care
2023-12,GIS,1,Consumer Staples
2023-12,GL,2,Financials
2023-12,GLOB,5,Information Technology
2023-12,GLPI,3,Real Estate
2023-12,GLW,3,Information Technology
2023-12,GM,3,Consumer Discretionary
2023-12,GMED,2,Health Care
2023-12,GNRC,5,Industrials
2023-12,GNTX,3,Consumer Discretionary
2023-12,GOOG,2,Communication Services
2023-12,GOOGL,2,Communication Services
2023-12,GPC,3,Consumer Discretionary
2023-12,GPK,3,Materials
2023-12,GPN,5,Financials
2023-12,GRMN,3,Consumer Discretionary
2023-12,GS,6,Financials
2023-12,GTES,3,Industrials
2023-12,GWRE,5,Information Technology
2023-12,GWW,3,Industrials
2023-12,H,6,Consumer Discretionary
2023-12,HAL,6,Energy
2023-12,HALO,1,Health Care
2023-12,HAS,3,Consumer Discretionary
2023-12,HBAN,6,Financials
2023-12,HCA,2,Health Care
2023-12,HD,3,Consumer Discretionary
2023-12,HEI,3,Industrials
2023-12,HEI.A,3,Industrials
2023-12,HHH,3,Real Estate
2023-12,HIG,2,Financials
2023-12,HII,2,Industrials
2023-12,HIW,2,Real Estate
2023-12,HLI,3,Financials
2023-12,HLNE,3,Financials
2023-12,HLT,3,Consumer Discretionary
2023-12,HOG,6,Consumer Discretionary
2023-12,HON,2,Industrials
2023-12,HPE,3,Information Technology
2023-12,HPQ,3,Information Technology
2023-12,HR,2,Real Estate
2023-12,HRB,6,Consumer Discretionary
2023-12,HRL,1,Consumer Staples
2023-12,HSIC,3,Health Care
2023-12,HST,6,Real Estate
2023-12,HSY,1,Consumer Staples
2023-12,HUBB,3,Industrials
2023-12,HUBS,6,Information Technology
2023-12,HUM,1,Health Care
2023-12,HUN,3,Materials
2023-12,HWM,3,Industrials
2023-12,HXL,6,Industrials
2023-12,IAC,5,Communication Services
2023-12,IBKR,3,Financials
2023-12,IBM,2,Information Technology
2023-12,ICE,2,Financials
2023-12,IDA,2,Utilities
2023-12,IDXX,2,Health Care
2023-12,IEX,3,Industrials
2023-12,IFF,2,Materials
2023-12,ILMN,1,Health Care
2023-12,INCY,1,Health Care
2023-12,INGR,2,Consumer Staples
2023-12,INSM,3,Health Care
2023-12,INSP,1,Health Care
2023-12,INTC,2,Information Technology
2023-12,INTU,2,Information Technology
2023-12,INVH,2,Real Estate
2023-12,IONS,1,Health Care
2023-12,IP,3,Materials
2023-12,IPGP,3,Information Technology
2023-12,IQV,3,Health Care
2023-12,IR,6,Industrials
2023-12,IRDM,1,Communication Services
2023-12,IRM,3,Real Estate
2023-12,ISRG,2,Health Care
2023-12,IT,5,Information Technology
2023-12,ITT,3,Industrials
2023-12,ITW,3,Industrials
2023-12,IVZ,6,Financials
2023-12,J,3,Industrials
2023-12,JAZZ,1,Health Care
2023-12,JBHT,3,Industrials
2023-12,JBL,3,Information Technology
2023-12,JCI,3,Industrials
2023-12,JEF,6,Financials
2023-12,JHG,3,Financials
2023-12,JHX,5,Materials
2023-12,JKHY,2,Financials
2023-12,JLL,6,Real Estate
2023-12,JNJ,1,Health Care
2023-12,JPM,6,Financials
2023-12,KBR,3,Industrials
2023-12,KDP,3,Consumer Staples
2023-12,KEX,6,Industrials
2023-12,KEY,6,Financials
2023-12,KEYS,3,Information Technology
2023-12,KHC,1,Consumer Staples
2023-12,KIM,3,Real Estate
2023-12,KKR,5,Financials
2023-12,KLAC,3,Information Technology
2023-12,KMB,1,Consumer Staples
2023-12,KMI,2,Energy
2023-12,KMPR,6,Financials
2023-12,KMX,3,Consumer Discretionary
2023-12,KNSL,1,Financials
2023-12,KNX,3,Industrials
2023-12,KO,2,Consumer Staples
2023-12,KR,1,Consumer Staples
2023-12,KRC,6,Real Estate
2023-12,L,2,Financials
2023-12,LAD,6,Consumer Discretionary
2023-12,LAMR,3,Real Estate
2023-12,LAZ,6,Financials
2023-12,LBRDA,3,Communication Services
2023-12,LBRDK,3,Communication Services
2023-12,LBTYA,3,Communication Services
2023-12,LBTYK,3,Communication Services
2023-12,LDOS,2,Industrials
2023-12,LEA,3,Consumer Discretionary
2023-12,LECO,3,Industrials
2023-12,LEN,3,Consumer Discretionary
2023-12,LEN.B,3,Consumer Discretionary
2023-12,LFUS,3,Information Technology
2023-12,LH,3,Health Care
2023-12,LHX,2,Industrials
2023-12,LII,3,Industrials
2023-12,LIN,3,Materials
2023-12,LITE,5,Information Technology
2023-12,LKQ,3,Consumer Discretionary
2023-12,LLY,1,Health Care
2023-12,LMT,2,Industrials
2023-12,LNC,6,Financials
2023-12,LNG,6,Energy
2023-12,LNT,2,Utilities
2023-12,LOPE,1,Consumer Discretionary
2023-12,LOW,3,Consumer Discretionary
2023-12,LPLA,6,Financials
2023-12,LPX,3,Materials
2023-12,LRCX,3,Information Technology
2023-12,LSCC,3,Information Technology
2023-12,LSTR,3,Industrials
2023-12,LULU,2,Consumer Discretionary
2023-12,LUV,6,Industrials
2023-12,LVS,6,Consumer Discretionary
2023-12,LW,3,Consumer Staples
2023-12,LYB,6,Materials
2023-12,LYV,6,Communication Services
2023-12,M,6,Consumer Discretionary
2023-12,MA,2,Financials
2023-12,MAA,3,Real Estate
2023-12,MAN,3,Industrials
2023-12,MANH,5,Information Technology
2023-12,MAR,6,Consumer Discretionary
2023-12,MAS,3,Industrials
2023-12,MASI,2,Health Care
2023-12,MAT,6,Consumer Discretionary
2023-12,MCD,2,Consumer Discretionary
2023-12,MCHP,3,Information Technology
2023-12,MCK,1,Health Care
2023-12,MCO,2,Financials
2023-12,MDB,5,Information Technology
2023-12,MDLZ,1,Consumer Staples
2023-12,MDT,2,Health Care
2023-12,MDU,3,Utilities
2023-12,MEDP,5,Health Care
2023-12,MET,6,Financials
2023-12,META,5,Communication Services
2023-12,MGM,6,Consumer Discretionary
2023-12,MHK,3,Consumer Discretionary
2023-12,MIDD,3,Industrials
2023-12,MKC,1,Consumer Staples
2023-12,MKL,2,Financials
2023-12,MKSI,6,Information Technology
2023-12,MKTX,1,Financials
2023-12,MLI,3,Industrials
2023-12,MLM,3,Materials
2023-12,MMM,3,Industrials
2023-12,MNST,1,Consumer Staples
2023-12,MO,1,Consumer Staples
2023-12,MOH,1,Health Care
2023-12,MORN,5,Financials
2023-12,MOS,6,Materials
2023-12,MPC,6,Energy
2023-12,MPT,2,Real Estate
2023-12,MPWR,5,Information Technology
2023-12,MRK,1,Health Care
2023-12,MRNA,7,Health Care
2023-12,MRSH,2,Financials
2023-12,MRVL,5,Information Technology
2023-12,MS,6,Financials
2023-12,MSA,3,Industrials
2023-12,MSCI,5,Financials
2023-12,MSFT,2,Information Technology
2023-12,MSGS,3,Communication Services
2023-12,MSI,2,Information Technology
2023-12,MSM,3,Industrials
2023-12,MSTR,4,Information Technology
2023-12,MTB,6,Financials
2023-12,MTCH,1,Communication Services
2023-12,MTD,3,Health Care
2023-12,MTDR,7,Energy
2023-12,MTG,6,Financials
2023-12,MTN,3,Consumer Discretionary
2023-12,MTSI,6,Information Technology
2023-12,MTZ,3,Industrials
2023-12,MU,3,Information Technology
2023-12,MUSA,1,Consumer Discretionary
2023-12,NBIX,1,Health Care
2023-12,NCLH,6,Consumer Discretionary
2023-12,NDAQ,2,Financials
2023-12,NDSN,2,Industrials
2023-12,NEE,2,Utilities
2023-12,NEM,1,Materials
2023-12,NEU,2,Materials
2023-12,NFG,1,Utilities
2023-12,NFLX,5,Communication Services
2023-12,NI,2,Utilities
2023-12,NKE,3,Consumer Discretionary
2023-12,NLY,6,Financials
2023-12,NNN,3,Real Estate
2023-12,NOC,2,Industrials
2023-12,NOV,6,Energy
2023-12,NOW,5,Information Technology
2023-12,NRG,2,Utilities
2023-12,NSA,2,Real Estate
2023-12,NSC,6,Industrials
2023-12,NTAP,5,Information Technology
2023-12,NTNX,5,Information Technology
2023-12,NTRA,5,Health Care
2023-12,NTRS,6,Financials
2023-12,NUE,3,Materials
2023-12,NVDA,5,Information Technology
2023-12,NVR,3,Consumer Discretionary
2023-12,NVT,6,Industrials
2023-12,NWL,1,Consumer Discretionary
2023-12,NWS,3,Communication Services
2023-12,NWSA,3,Communication Services
2023-12,NXST,6,Communication Services
2023-12,NYT,5,Communication Services
2023-12,O,3,Real Estate
2023-12,OC,6,Industrials
2023-12,ODFL,3,Industrials
2023-12,OGE,2,Utilities
2023-12,OHI,5,Real Estate
2023-12,OKE,6,Energy
2023-12,OKTA,5,Information Technology
2023-12,OLED,5,Information Technology
2023-12,OLLI,3,Consumer Discretionary
2023-12,OLN,6,Materials
2023-12,OMC,3,Communication Services
2023-12,OMF,6,Financials
2023-12,ON,3,Information Technology
2023-12,ORCL,2,Information Technology
2023-12,ORI,2,Financials
2023-12,ORLY,3,Consumer Discretionary
2023-12,OSK,3,Industrials
2023-12,OVV,7,Energy
2023-12,OXY,6,Energy
2023-12,OZK,6,Financials
2023-12,PAG,3,Consumer Discretionary
2023-12,PANW,5,Information Technology
2023-12,PAYC,5,Information Technology
2023-12,PAYX,3,Industrials
2023-12,PB,6,Financials
2023-12,PCAR,3,Industrials
2023-12,PCG,5,Utilities
2023-12,PCTY,5,Information Technology
2023-12,PEG,2,Utilities
2023-12,PEGA,5,Information Technology
2023-12,PEN,1,Health Care
2023-12,PENN,4,Consumer Discretionary
2023-12,PEP,1,Consumer Staples
2023-12,PFE,1,Health Care
2023-12,PFG,6,Financials
2023-12,PFGC,3,Consumer Staples
2023-12,PG,1,Consumer Staples
2023-12,PGR,2,Financials
2023-12,PH,3,Industrials
2023-12,PHM,3,Consumer Discretionary
2023-12,PK,6,Real Estate
2023-12,PKG,2,Materials
2023-12,PLD,2,Real Estate
2023-12,PLNT,3,Consumer Discretionary
2023-12,PM,2,Consumer Staples
2023-12,PNC,6,Financials
2023-12,PNFP,6,Financials
2023-12,PNR,3,Industrials
2023-12,PNW,2,Utilities
2023-12,PODD,2,Health Care
2023-12,POOL,3,Consumer Discretionary
2023-12,POST,3,Consumer Staples
2023-12,PPC,3,Consumer Staples
2023-12,PPG,3,Materials
2023-12,PPL,2,Utilities
2023-12,PR,7,Energy
2023-12,PRGO,6,Health Care
2023-12,PRI,3,Financials
2023-12,PRMB,3,Consumer Staples
